["Financial Regulation", "This article was available on Pro Financial Regulation first, before being published to wsj.com. Separate subscription required for Pro Financial Regulation; more information here.  Write to Andrew Ackerman at andrew.ackerman@wsj.com  \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Africa News", "\n    Ailing President Leaves Nigeria in an Unhealthy State of Limbo - WSJ\n   Ailing President Leaves Nigeria in an Unhealthy State of Limbo Nation faces a political crisis as Muhammadu Buhari\u2019s continued absence and regional rifts threaten deputy\u2019s bid to bolster economy  Nigerian President Muhammadu Buhari, center, walks to a prayer service in Abuja on May 5.Photo: European Pressphoto Agency By \nAlexandra Wexler\n ABUJA, Nigeria\u2014Africa\u2019s largest economy is facing a potential political crisis, fueled by its president\u2019s worsening health and a religious divide that threatens his deputy\u2019s recent turnaround of Nigeria\u2019s fortunes. Unofficially, Nigeria\u2019s presidency is supposed to alternate between the Muslim-majority north and the Christian south to keep both populations appeased, analysts and political commentators say. The south is home to the country\u2019s oil and its economic capital, Lagos, while the north has historically felt it needs...\n ABUJA, Nigeria\u2014Africa\u2019s largest economy is facing a potential political crisis, fueled by its president\u2019s worsening health and a religious divide that threatens his deputy\u2019s recent turnaround of Nigeria\u2019s fortunes. Unofficially, Nigeria\u2019s presidency is supposed to alternate between the Muslim-majority north and the Christian south to keep both populations appeased, analysts and political commentators say. The south is home to the country\u2019s oil and its economic capital, Lagos, while the north has historically felt it needs to be the seat of government to maintain balance of power."]
["Africa News", "\u201cDuring the period of military rule, the north monopolized power,\u201d said Jideofor Adibe, an associate professor of political science at Nasarawa State University in Keffi, Nigeria. \u201cThat created a lot of animosity in the south.\u201d Still, Mr. Adibe added that the north feels as though \u201cthey are left with nothing\u201d if the south has the presidency. \u201cYou get this competitive anger,\u201d he said. President Muhammadu Buhari has spent 70 days and counting in London this year, undergoing unspecified medical treatment. When he first left in January for what was billed as a 10-day vacation, Nigeria was in the throes of its worst recession in three decades amid a dollar shortage that was driving away investment and a revived insurgency in the oil-rich Niger Delta region. Before he left on May 7 for his second visit to the British capital this year, 74-year-old Mr. Buhari missed several cabinet meetings and looked gaunt in public. Nigerian Vice President Oluyemi Osinbajo, seen in March, has overseen policies that have stabilized the country\u2019s oil-producing region.Photo: pius utomi ekpei/Agence France-Presse/Getty Images Ahead of each departure, Mr. Buhari signed over power to Vice President Oluyemi Osinbajo. While in charge, Mr. Osinbajo, a lawyer and a pastor, has ushered in a new foreign-exchange policy designed to infuse dollar liquidity into the market and sealed a cease-fire with militants in the Niger Delta. That has stabilized the oil-producing region, which accounts for about 95% of the country\u2019s export revenue. At points last year, pipeline vandalism was costing the country about a million barrels of oil a day."]
["Africa News", "The country\u2019s foreign-currency crisis has also abated, with the official airport-kiosk rate of 380 naira to the U.S. dollar matching the black-market rate one recent afternoon in Abuja. In February, informal money-changers charged as much as 520 naira for a dollar. \u201cThe acting president is doing an excellent job,\u201d said Olayemi Haruna, a grocer in the capital Abuja. With no indication of Mr. Buhari\u2019s condition or when he may return, speculation is rife that Nigeria\u2014which enjoyed its first democratic transition of power in 2015\u2014might see a repeat of the 2010 death-in-office of then-President Umaru Musa Yar\u2019Adua\u2014and the turmoil that followed. \u201cWill he survive this year? I doubt it,\u201d said Boniface Chizea, chief executive at BIC Consultancy Services in Lagos. \u201cYou look at him, you know he\u2019s terminally ill.\u201d A spokesman for Mr. Buhari didn\u2019t respond to multiple requests for comment. Under Nigeria\u2019s constitution, if Mr. Buhari dies or steps down, Mr. Osinbajo, 60, will assume office. Although many analysts agree that Mr. Osinbajo has performed impressively, they fear that his religion and origin\u2014he is a Christian from southern Nigeria, while Mr. Buhari is Muslim and hails from the north\u2014could spur political infighting and put the continued recovery of Africa\u2019s leading oil producer in jeopardy. \u201cThere are those who are prepared to work hard to make [Mr. Buhari] stay on as president, even if he is a vegetable,\u201d BIC\u2019s Mr. Chizea said."]
["Africa News", "Other analysts and academics say that, ideally, Mr. Osinbajo should finish out Mr. Buhari\u2019s term and then step down, but there is no law preventing him from running again in 2019. The result could be an extended period of infighting, and potentially, interference by the military, which propped up many northern rulers during the dictatorships of the 1980s and \u201990s. Those concerns highlight the threats to democracy in a country where the power of the ballot is far from established.  \u201cIn a fragile nation like ours, the law has to operate in a political context,\u201d Dr. Adibe said. \u201cEverything now is in a state of suspense.\u201d Mr. Yar\u2019Adua\u2019s illness\u2014and its coverup by his advisers\u2014paralyzed the government while the jihadist Boko Haram insurgency began to take hold across Nigeria\u2019s northeast. In the end, Mr. Yar\u2019Adua\u2019s vice president, Goodluck Jonathan,  a Christian from the south, finished Mr. Yar\u2019Adua\u2019s term and then served another before losing to Mr. Buhari in 2015. \u201cThe north doesn\u2019t want what happened with Jonathan to happen again,\u201d said Cyril Uchenna Gwam, chief executive of Emerson Consulting Nigeria. \u201cIn Nigeria, we hide health issues\u2014it\u2019s part of our custom. But if you are a government official, you must be able to tell us your state of health.\u201d \u2014Gbenga Akingbule  contributed to this article.  Write to Alexandra Wexler at alexandra.wexler@wsj.com \n              {{summary.headline}}\n            "]
["Africa News", "THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Business", "\n    Teva to Buy Allergan Generics for $40.5 Billion - WSJ\n   Teva to Buy Allergan Generics for $40.5 Billion Deal puts Teva among biggest drug makers, enables it to drop bid for Mylan Teva\u2019s deal for Allergan\u2019s generics unit is the latest in a wave of consolidation that has hit the drug and health-care industry in recent years. Above, a Teva plant in Jerusalem.Photo: Reuters By \nJonathan D. Rockoff\n,  \nDana Mattioli\n and  \nLiz Hoffman\n  Teva Pharmaceutical Industries Ltd. on Monday agreed to buy Allergan PLC\u2019s generics unit for $40.5 billion in cash and stock, in a deal that will vault the Israeli company into the top ranks of global drug makers. Teva said Allergan would receive $33.75 billion in cash and Teva shares valued at $6.75 billion, giving it a 10% stake in Teva. The...\n \nTeva Pharmaceutical Industries\n Ltd.\n      on Monday agreed to buy\n            Allergan\n            \n      PLC\u2019s generics unit for $40.5 billion in cash and stock, in a deal that will vault the Israeli company into the top ranks of global drug makers. Teva said Allergan would receive $33.75 billion in cash and Teva shares valued at $6.75 billion, giving it a 10% stake in Teva."]
["Business", "The deal, the latest in a wave of consolidation in the drug industry, combines Teva, the world\u2019s largest generic-drug company by sales, with the third-largest competitor in the market. The acquisition will give Teva increased scale in the hotly competitive generic-drug market, and an opportunity to pursue further cost reductions that could help it cope with the end of a wave of big patent expirations. \u201cWhat we are doing here will enable Teva to be one of the winners of the ever-changing pharmaceutical industry,\u201d Teva Chief Executive Erez Vigodman said in an interview. He expects Teva will be able to divest the products needed to satisfy any government concerns about antitrust. Teva shares rose 12% to $69.35 in midday trading. Mr. Vigodman added that Teva would drop its pursuit of rival\n            Mylan\n            \n      NV in wake of its agreement to buy Allergan\u2019s generic-drugs business. \u201cWe believe we have an even greater opportunity to create value for shareholders from\u201d the Allergan transaction, he said. Teva said it plans to review its options with respect to the approximately 4.6% of Mylan stock that it owns. Mylan, in a separate statement, congratulated Teva, said its focus remains unchanged and reaffirmed its commitment to acquiring rival\n            Perrigo\n Co.\n      So far, Perrigo has rebuffed Mylan\u2019s takeover attempts."]
["Business", "Mylan shares fell nearly 14% to $57.03 Monday, while Perrigo gained 3.8% to $193.67. For Allergan, the Teva deal provides it with cash to pay down debt and allows the company to focus more on lucrative brand-name drugs. Actavis was renamed Allergan earlier this year, after doing $100 billion in deals last year that gave it brand-name drugs, notably wrinkle fighter Botox. Those deals had swollen Allergan\u2019s debt levels, and the company has said it is committed to reducing its debt levels. Allergan shares added 7.3% to $330.64.  Mylan Scolded for \u2018Wealth-Destroying Decisions\u2019. Cowen & Co. has harsh words for generic-drug maker Mylan in its downgrade of the stock to \u201cmarket perform\u201d from \u201coutperform,\u201d saying the company appears set \u201cto persist in making wealth-destroying decisions.\u201d Teva\u2019s decision to abandon a takeover of Mylan\u2014which Mylan had fought\u2014in favor of buying Allergan\u2019s generic business creates \u201charsh realities\u201d for Mylan shares, Cowen says. Mylan\u2019s pursuit of rival Perrigo, which Perrigo has resisted, may not create value at prices above $205 per share. (peter.loftus@wsj.com; @Loftus)  Teva, Allergan Will Both Be Able to Reorganize. Teva\u2019s deal for Allergan\u2019s generic-drug business will be an opportunity for both to simplify their sprawling organizations and potentially cut costs. Teva, which makes 64 billion tablets and capsules/year, has been trying to reorganize amid a belt-tightening effort under CEO Erez Vigodman, he notes to WSJ, and the company expects $1.4 billion in yearly synergies from the Allergan transaction. Meantime, Allergan will simplify its footprint by focusing on higher-growth branded drugs; for instance, it will go from running 40 manufacturing plants to 12, according to a company slide. (jonathan.rockoff@wsj.com; @jonathanrockoff) "]
["Business", " Teva-Allergan Buy Likely Heralds More Big Deals Teva\u2019s acquisition of Allergan\u2019s generic-drugs unit for $40.5 billion is likely to trigger more deal-making in the already-frenzied health-care sector. Bernstein analyst Ronny Gal said investors had highlighted AbbVie, Amgen, Pfizer and Biogen as potential transaction partners. \u201cAllergan clearly spells interest in using this case for acquisitions,\u201d he said. (denise.roland@wsj.com; @deniseroland)  Market Talk is a stream of real-time news and market analysis that is available on Dow Jones Newswires.  Teva said it expected the acquisition of Allergan Generics to contribute $2.7 billion in earnings before interest, taxes, depreciation and amortization, or Ebitda, in 2016, excluding synergies. It expects to achieve cost synergies and tax savings of approximately $1.4 billion annually, largely achievable by the third anniversary of the closing of the transaction. Allergan\u2019s 1,000 low-price products include branded generic drugs, over-the-counter medicines and generic versions of well-known pharmaceuticals such as the OxyContin pain treatment and Concerta, which treats attention-deficit-hyperactivity-disorder. The deal is expected to attract antitrust scrutiny from regulators. Teva may need to sell off products with about $500 million in yearly sales to win approval, Evercore ISI analyst Umer Raffat estimates. Teva said the transaction was unanimously approved by the boards of both companies and is expected to close in the first quarter of 2016."]
["Business", "Midsize companies such as Teva have largely driven the breakneck pace of consolidation in the drug industry in recent years\u2014part of a broader boom in mergers and acquisitions\u2014as they take advantage of cheap debt and in some cases low tax rates secured by relocating overseas, while drawing on the approval of investors who have driven their shares higher. Meanwhile, bigger, more-established rivals have largely been on the sidelines of major deal making. Last year Teva, which had a market value of $60 billion before The Wall Street Journal reported Teva\u2019s talks with Allergan on Saturday, had $9.1 billion in generic-drug sales, according to EvaluatePharma, about 12% of the world market. The company said it already accounts for one in six drug prescriptions in the U.S. But much of its business is in no-name generic medicines sold at lower prices. Nearly half of Teva\u2019s $20.3 billion in sales last year were from the off-patent generic copies of drugs. By adding Allergan\u2019s business, which reported $6.6 billion in sales last year, Teva would have revenue significantly greater than that of better-known, branded-drug companies such as Cialis maker\n            Eli Lilly\n            \n      & Co., which reported $19.6 billion in sales last year. The deal could give the combined company a market value exceeding that of Lilly, which stood at $94 billion on Friday."]
["Business", "Teva also said Monday that it expected to report better-than-expected sales and earnings for the second quarter ended in June. The company projected earnings excluding certain items of $1.43 a share on revenue of $4.97 billion, down 2% from a year ago but up 6% excluding the impact from currency changes. Analysts, on average, were expecting earnings of $1.31 a share on sales of $4.92 billion, according to FactSet. Teva will report its full second-quarter results on Thursday. For 2015, Teva raised its per-share earnings forecast to a range of $5.15 to $5.40, from its previous range of $5.05 to $5.35. Analysts were expecting per-share earnings of $5.20, according to FactSet. Dublin-based Allergan became one of the top 10 drug companies by sales this year when Actavis bought the maker of wrinkle treatment Botox for nearly $70 billion, and renamed itself. The Teva deal allows Allergan to sharpen its focus on its branded pharmaceutical business.   \u201cWe will have the potential to add scale in existing therapeutic areas, expand into new therapeutic areas and geographies and evaluate strategic transformational deals as we continue to build on our position as the most dynamic branded growth pharma company,\u201d Allergan CEO Brent Saunders said. In a sign of its continuing ambition, Allergan announced a deal on Sunday, saying it will pay $560 million upfront for Naurex Inc. and its antidepressant-drug candidate. \u2014Razak Musah Baba contributed to this article.  Write to Jonathan D. Rockoff at Jonathan.Rockoff@wsj.com, Dana Mattioli at dana.mattioli@wsj.com and Liz Hoffman at liz.hoffman@wsj.com"]
["Business", "\n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Markets Main", "\n    Canadian Pension Fund Chief to Join BlackRock    - WSJ\n   Canadian Pension Fund Chief to Join BlackRock    Mark Wiseman, chief executive of the Canada Pension Plan Investment Board, to become the money manager\u2019s head of global active equity      Mark Wiseman, chief executive officer of the Canada Pension Plan Investment Board, will join BlackRock Inc. as the money manager\u2019s head of global active equity.Photo: Bloomberg News By \nSarah Krouse\n and  \nBen Dummett\n  BlackRock Inc. is adding the chief of Canada\u2019s largest pension plan to its ranks of top leaders.  Mark Wiseman will join the world\u2019s largest money manager in September as head of global active equity,\u00a0charged with leading a continuing turnaround of its stock-picking unit. He will also become chairman of the firm\u2019s global investment committee\u2014a subunit of its executive committee\u2014and chairman of its alternatives business, BlackRock said Thursday. \nBlackRock\n Inc.\n      is adding the chief of Canada\u2019s largest pension plan to its ranks of top leaders.  Mark Wiseman will join the world\u2019s largest money manager in September as head of global active equity,\u00a0charged with leading a continuing turnaround of its stock-picking unit. He will also become chairman of the firm\u2019s global investment committee\u2014a subunit of its executive committee\u2014and chairman of its alternatives business, BlackRock said Thursday."]
["Markets Main", "Mr. Wiseman has worked closely with BlackRock chief Laurence Fink in recent years on an initiative called Focusing Capital on the Long Term. That effort, backed by a number of large investors, promotes corporate governance and strategies focused on the long-term over initiatives aimed at boosting short-term earnings and stock-price gains.  The appointment adds muscle to BlackRock\u2019s alternatives business, an area it has tried to grow in recent years, and marks the latest step in a yearslong effort by BlackRock to improve performance in its actively managed equity funds. Earlier this year, the $4.7 trillion asset manager combined its traditional and quantitative equity funds into one group that it said in January would be managed by executives Chris Jones, Nigel Bolton, Raffaele Savi and Jeff Shen. Messrs. Bolton, Savi and Shen will now become co-chief investment officers of global active equity at the firm, while Mr. Jones is leaving \u201cto pursue other opportunities,\u201d a spokesman said. Mr. Wiseman, 46 years old, was named president and chief executive of the Canada Pension Plan Investment Board in 2012 after joining the pension plan in 2005. The 278.9 billion Canadian dollar (about $212.6 billion) fund invests in foreign and domestic stocks, bonds, real estate and infrastructure. Its assets increased by more than C$100 billion with Mr. Wiseman at the helm. The CPPIB executive\u2019s departure comes as the Canadian fund posted a 3.4% net investment gain for the fiscal year ended March 31, outperforming a 1% decline in the fund\u2019s internal benchmark. Canada\u2019s pension funds measure themselves against internal benchmarks because of their widespread exposure to public and private holdings."]
["Markets Main", "The performance against the benchmark \u201cwas by far the best ... the fund has ever had,\u201d Mr. Wiseman said Thursday.  CPPIB and Canada\u2019s other large pension funds have built reputations as being some of the biggest global investors, in part by establishing offices in the U.S., Europe, Asia and South America for high-profile deals. The pension funds use their foreign locations to identify local partners and expertise to give them an edge in identifying potential investments. About 81% of CPPIB\u2019s assets are invested outside Canada. That includes its $12 billion acquisition last year of General Electric Co.\u2019s private-equity lending unit and its deal last month to acquire a 40% stake in the agricultural business of commodities giant Glencore PLC. During Mr. Wiseman\u2019s tenure as chief executive, CPPIB established offices in New York, Brazil and India. It also has locations in Toronto, where the fund is based, and in Hong Kong, London and Luxembourg. \u201cCPPIB\u2019s international strategy bloomed under Mark Wiseman\u2019s leadership,\u201d Heather Munroe-Blum, the fund\u2019s chairwoman, said in a release.  Mr. Wiseman will work in New York and travel frequently, returning to Toronto on the weekends. He will report to President Robert Kapito. The chairman post for BlackRock\u2019s investment committee has rotated among various members of the firm\u2019s executive committee in the past, but Mr. Wiseman will now be its permanent leader. Mr. Fink said in a statement that Mr. Wiseman had \u201cdeep experience in both public and private capital markets globally\u2014having worked with and driven strong investment results for some of the biggest and most sophisticated pools of investment capital in the world.\u201d"]
["Markets Main", "Mr. Wiseman will leave the Canadian fund in June, but he will remain as a senior adviser to the board until early September. Mark Machin, currently senior managing director and head of CPPIB\u2019s international operations, takes over as chief executive in June. He joined the fund in 2012 after a 20-year career at Goldman Sachs Group Inc.   Write to Sarah Krouse at sarah.krouse@wsj.com and Ben Dummett at ben.dummett@wsj.com \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Heard on the Street", "\n    Why Growth-Starved Investors Will Jump Into Nets - WSJ\n   Why Growth-Starved Investors Will Jump Into Nets Financial technology isn\u2019t always exciting, but stocks with future promise are few and far between Nets headquarters in DenmarkPhoto: Wichmann+Bendtsen By \nPaul J. Davies\n Financial technology holds the promise of far-reaching changes, but most of what is available to investors seems more mundane than revolutionary. Payments services hardly get the blood racing, but they are getting investors\u2019 attention. One popular offering is Worldpay, which listed in the U.K. at a heady valuation last year. Now the private-equity groups behind that company, Advent International and Bain Capital, are trying to repeat the trick with Nets, a Danish group whose initial public offering was shopped to investors...\n Financial technology holds the promise of far-reaching changes, but most of what is available to investors seems more mundane than revolutionary. Payments services hardly get the blood racing, but they are getting investors\u2019 attention. One popular offering is\n        Worldpay\n,\n      which listed in the U.K. at a heady valuation last year. Now the private-equity groups behind that company, Advent International and Bain Capital, are trying to repeat the trick with Nets, a Danish group whose initial public offering was shopped to investors beginning on Tuesday.  These groups fit the profile of something that is \u201ca bit techy, a bit growthy,\u201d which investors are happy to back amid equity markets that are riding high despite a prevailing lack of conviction."]
["Heard on the Street", "IPOs have been thin on the ground globally this year, but more \u201ctechy, growth\u201d listings are coming. Innogy, the renewable-energy and retail-distribution arm of Germany\u2019s RWE, is due this year, while Gocompare.com, the insurance price-comparison website of the U.K.\u2019s esure, said it intended to float on Tuesday. Worldpay showed investor appetite remains good for such companies last week when its private-equity shareholders sold down another \u00a31 billion ($1.33 billion) worth of shares, just less than one-fifth of its market capitalization, and the stock only slipped about 2% in response. It is up more than 20% from its listing price. Nets promises slightly slower growth than Worldpay: revenues are forecast to rise 5% to 6% a year at Nets compared with about 10% for its bigger rival. However, the Danish group needs less investment in its technology and should pay down its debt faster, according to people close to the company. Nets expects a market capitalization of 26 billion to 32 billion Danish kroner ($3.9 billion to $4.8 billion) and aims to raise about 5.5 billion kroner in new money. Its owners will also sell up to twice as much again in existing shares. This would put Nets\u2019s enterprise value on a multiple of 14.5 to 17 times forecast 2016 earnings before interest taxes, depreciation and amortization, before special items such as the cost of the IPO. That compares with Worldpay\u2019s 15 times multiple and is ahead of U.S. rivals such as\n        Vantiv\n,\n      at about 12.5 times."]
["Heard on the Street", "So, Nets is aiming for a slightly rich valuation versus Worldpay, which itself looks potentially overvalued. Payments is an increasingly competitive field among the established businesses and that is before the Googles and Apples of the world gain traction attacking it from outside the financial system. But as a company that fits the fashion of the times, investors are likely to buy into the promise. \u2014Paul J. Davies  Write to Paul J. Davies at paul.davies@wsj.com  \n              {{summary.headline}}\n             THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Business", "Fresenius CEO Schneider to Step Down Effective June 30 - WSJ"]
["Jason Gay", "\n    LaVar Ball and the NBA\u2019s Daddy Issues - WSJ\n   LaVar Ball and the NBA\u2019s Daddy Issues An over-the-top sports father has basketball and the sports media on edge. What does his talented son really want? Former UCLA guard Lonzo Ball, right, and his father, LaVar.Photo: Mark J. Terrill/Associated Press By \nJason Gay\n By now, you\u2019ve probably heard about LaVar Ball, the father of Lonzo Ball, the talented and recently departed UCLA college-basketball star who is considered a certain NBA lottery pick this June. Over the last several months, Ball p\u00e8re has whirled himself into a one-man media tornado as a spokesperson for his point-guard son and the entire Ball brood. Let\u2019s just go over the LaVarlights: Ball claimed 19-year-old Lonzo, who has precisely zero minutes of professional basketball experience, is already a superior player to reigning back-to-back NBA Most Valuable Player Steph Curry; he told USA Today that, in his own playing...\n By now, you\u2019ve probably heard about LaVar Ball, the father of Lonzo Ball, the talented and recently departed UCLA college-basketball star who is considered a certain NBA lottery pick this June. Over the last several months, Ball p\u00e8re has whirled himself into a one-man media tornado as a spokesperson for his point-guard son and the entire Ball brood. Let\u2019s just go over the LaVarlights: Ball claimed 19-year-old Lonzo, who has precisely zero minutes of professional basketball experience, is already a superior player to reigning back-to-back NBA Most Valuable Player Steph Curry; he told USA Today that, in his own playing prime, he (LaVar\u2014not Lonzo) would have crushed Michael Jordan in a one-on-one contest; he picked a bizarre fight with LeBron James over who would prove to be the better basketball dad (Besides Lonzo, Ball has two other hoops-playing sons, LiAngelo and LaMelo, both in high school; James\u2019s kids are, uh, 12 and 9). LaVar also appeared as a celebrated guest on sports TV asylums like FS1\u2019s \u201cUndisputed\u201d and ESPN\u2019s \u201cFirst Take,\u201d where he\u2026well, he fit in perfectly. "]
["Jason Gay", "\n The rest of the sports media, it seems, is amid a prolonged and contradictory concern spasm over LaVar Ball, doing that time-honored maneuver in which it blasts someone for craving attention\u2014while lavishing him with more attention. (The college-basketball shouter Dick Vitale recently named Ball to his \u201cAll-Wacko Team,\u201d which, though I love me some Dickie V., is like having Cap\u2019n Crunch blast your breakfast as unhealthy.) The consensus anxiety is that LaVar\u2019s unfiltered talk is damaging Lonzo\u2019s potential as a player and a business\u2014that Dad is turning off sponsors, and perhaps even teams. That belief peaked a couple of weeks back with an ESPN report that apparel companies\n            Nike\n,\n      Adidas and Under Armour passed on signing Lonzo\u2014reportedly because LaVar insisted, among other demands, that the companies enter a licensing agreement with LaVar\u2019s own, existing apparel line, Big Baller Brand. \u201cInspired by the 3 Ball brothers from Chino Hills, California,\u201d as its website says, Big Baller Brand currently makes hats, T-shirts and other casual wear that Turtle would have worn 10 years ago on an episode of \u201cEntourage.\u201d"]
["Jason Gay", "If you thought the shoe mafia\u2019s public rebuke would shame LaVar Ball, think again. Late last week, he grandly announced the upcoming release of Lonzo\u2019s own shoe, the ZO2 Prime, which would be made not by Nike or Adidas or any existing shoemaker, but exclusively by Big Baller Brand. Alas, it is not a handsome shoe. Black with gold highlights, low cut, and absent of any noticeable footwear innovation, it is mostly an aesthetic challenger to reigning shoe Ishtar,  Curry\u2019s notorious Under Armour Chef 2 Lows. If the bland, white Chef 2 Lows were mocked as basketball sneakers for an assisted living home, the ZO2s look like something Frankenstein\u2019s monster might wear to a wake.  Oh there\u2019s also this: a pair of ZO2s cost $495. Did I mention this is a pair of basketball sneakers named for a player who has yet to play in the NBA? ZO2 shoes from Big Baller Brand. Photo: Big Baller Brand Predictably, social media set upon the ZO2 Prime like a fresh carcass, mocking LaVar\u2019s hubris, the shoe\u2019s design and, above all else, its spectacular price. Shaquille O\u2019Nealscolded LaVar for price gouging young consumers. \u201cReal Big Baller Brands don\u2019t overcharge kids for shoes,\u201d the NBA Hall of Famer wrote on Twitter. When Golden State Warriors interim coach Mike Brown was asked if he\u2019d buy a pair of $500 sneakers for his children, he burst into a fit of gleeful laughter. None of this seemed to bother LaVar, who tweeted \u201cif you can\u2019t afford the ZO2\u2019s, you\u2019re NOT a BIG BALLER.\u201d"]
["Jason Gay", "On and on it will go, presumably at least until Lonzo is picked early in the NBA Draft on June 22\u2014in the tastiest scenario, to Ball\u2019s hometown team, the Lakers. Will The LaVar Show impact where Lonzo\u2019s picked? Probably not. Both ESPN and the New York Daily News sniffed around; neither found a\n            GM\n            \n      who indicated, even privately, that Dad has turned them off from his son. As for the apparel companies, it\u2019s unusual for rookies to get big shoe contracts these days, anyway, and it\u2019s hard to believe that if Lonzo matures into a star, they won\u2019t come running back.  Also: allow me a moment to roll my eyes at the suggestion of the sneaker companies seizing the moral high ground here. While LaVar\u2019s approach sounds absurd, is it really a sin to want to hard-line or disrupt Nike or Adidas? As the former NBA player turned Chinese star and apparel maker Stephon Marbury argued, creating his own brand equity is exactly what Ball should be doing. \u201cI don\u2019t agree with everything that he is saying,\u201d Marbury told the Undefeated, \u201cbut I understand.\u201d Let\u2019s not ignore that apparel companies are attention-seeking disrupters themselves, whether it\u2019s seeding amateur leagues with sponsorships, or dressing college teams like Marvel characters. Didn\u2019t Nike just spend the other night trying to shatter the 2-hour barrier in marathon running with a brand-tastic spectacle featuring an automoblie test track, pace rabbits, and, of course, new show tech, a stunt that shook up the distance running establishment\u2014and, by the way, turned out to be brilliantly riveting? There\u2019s no need to be holy about an industry that itself is relentless about flouting convention. "]
["Jason Gay", "With the Balls, the only thing that should matter here is what Lonzo wants\u2014he\u2019s the one who will be playing in the NBA. His father may be over-the-top, but he\u2019s far from the first tough negotiator for his athlete son; have we all forgotten how Archie Manning maneuvered Eli Manning out of San Diego, or Jack Elway kept John out of Baltimore? It is indeed possible there will come a time when Lonzo will ask LaVar to step aside for the velvet touch of a professional\u2014perhaps, within a season or two, Big Baller will be mothballered and Lonzo will be in the comfortable fold of a legacy brand, selling basketball sneakers reasonably priced at\u2026$175. Until then, Lonzo, a quiet kid, seems content to stick with family.  As for the rest of us, there\u2019s a simple option: stop paying attention. Yes, I realize that\u2019s a rich thing to say in a newspaper column. But one thing that LaVar Ball\u2014the 21st Century Sports Parent we deserve\u2014knows is that outrageousness is today\u2019s strongest currency. His ascension is simply the latest reminder that the modern media culture \u2014 no matter how much it claims to dislike it\u2014will happily give a platform and power to a mouth that says ridiculous, indefensible things. That\u2019s not a Dad problem. That\u2019s ours.   Write to Jason Gay at Jason.Gay@wsj.com \n              {{summary.headline}}\n            "]
["Jason Gay", "THANKS FOR READING The Wall Street Journal Continue Reading Your Article With a WSJ Membership Copyright \u00a92017 Dow Jones & Company, Inc. All Rights Reserved."]
["Credit Markets", "\n    Yield on 10-Year Treasury Note Closes at Lowest Level Since Election - WSJ\n   Yield on 10-Year Treasury Note Closes at Lowest Level Since Election U.S. government bond rally helped by signs ECB could maintain current stimulus program longer than expected  By Ira Iosebashvili A two-month rally in U.S. government bonds picked up fresh momentum Thursday, sending the yield on the 10-year note to a new postelection low. The yield on the benchmark 10-year Treasury note settled at 2.061%, compared with 2.108% Wednesday. It was the lowest close since Nov. 8, Election Day, when it settled at 1.867%. Yields fall when bond...\n A two-month rally in U.S. government bonds picked up fresh momentum Thursday, sending the yield on the 10-year note to a new postelection low. The yield on the benchmark 10-year Treasury note settled at 2.061%, compared with 2.108% Wednesday. It was the lowest close since Nov. 8, Election Day, when it settled at 1.867%. Yields fall when bond prices rise. One catalyst for Thursday\u2019s rally, analysts and traders said, were signs that the European Central Bank\u2019s could maintain its current stimulus program longer than some investors had anticipated. The ECB left all of its key interest rates unchanged at the conclusion of its latest policy meeting Thursday and said it would continue to buy \u20ac60 billion ($71.5 billion) of bonds a month through at least December. Officials also lowered their inflation forecast for the eurozone, even as they raised their growth outlook."]
["Credit Markets", "Lawmakers would extend both the debt limit and government funding until Dec. 15 under an agreement reached on Wednesday.Photo: Alex Brandon/Associated Press The moves suggested officials remain hesitant to withdraw stimulus that has curtailed supply of European government debt and played a part in dragging down bond yields globally. Meanwhile, investors were paying close attention to political developments in Washington, a powerful hurricane approaching the Florida coast, and continued geopolitical tensions related to North Korea\u2019s nuclear program. All of those factors have provoked anxiety among investors, boosting assets considered safe stores of value. Treasurys have also been supported by a stretch of soft inflation data, which has raised questions about whether the Federal Reserve might slow down the pace of its interest-rate increases. \u201cModerate growth, no inflation, compounded by a lot of political uncertainty in Washington as well as geopolitical risks along various points on the globe \u2014this is all lining up today to give a nice bid to the Treasurys market,\u201d said Gary Pollack, head of fixed-income trading at Deutsche Bank AG\u2019s private wealth-management unit. The 10-year yield settled at 2.446% at the end of last year. Since then, however, hopes that the Trump Administration could jumpstart economic growth and inflation by cutting taxes and regulations have faded, leaving investors wondering whether lawmakers can keep the government open and avoid a default on government debt. \u2014Ira Iosebashvili contributed to this article.   Write to Ira Iosebashvili at ira.iosebashvili@wsj.com "]
